run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
39,1000,0.0208420175073,0.0,0.00291788245102,0.973739057941,0.00250104210088,0.0,0.0,0.0,0.0,0.0,20
39,2000,0.0154230929554,0.0,0.00208420175073,0.980825343893,0.00166736140058,0.0,0.0,0.0,0.0,0.0,97
39,3000,0.010559955537,0.0,0.0015284146172,0.986800055579,0.00111157426706,0.0,0.0,0.0,0.0,0.0,136
