run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
34,1000,0.0199916701374,0.0,0.00291545189504,0.9745939192,0.00208246563932,0.0,0.000416493127863,0.0,0.0,0.0,8340
34,2000,0.0143720058321,0.0,0.00229118933556,0.981253905436,0.00187460945636,0.0,0.000208289939596,0.0,0.0,0.0,8392
34,3000,0.00986111111111,0.0,0.00166666666667,0.987083333333,0.00125,0.0,0.000138888888889,0.0,0.0,0.0,8417
