run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
38,1000,0.0191746561067,0.0,0.00500208420175,0.974155898291,0.00125052105044,0.0,0.000416840350146,0.0,0.0,0.0,8321
38,2000,0.0141696186706,0.0,0.00354240466764,0.980620962701,0.00145863721609,0.0,0.000208376745155,0.0,0.0,0.0,8346
38,3000,0.00972492358989,0.0,0.0025006946374,0.986662961934,0.000972492358989,0.0,0.000138927479856,0.0,0.0,0.0,8350
