run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
36,1000,0.0250104210088,0.0,0.00291788245102,0.969570654439,0.00250104210088,0.0,0.0,0.0,0.0,0.0,66
36,2000,0.0200208550574,0.0,0.00250260688217,0.975182481752,0.00229405630865,0.0,0.0,0.0,0.0,0.0,112
36,3000,0.0136224631637,0.0,0.00180706144009,0.983041423408,0.00152905198777,0.0,0.0,0.0,0.0,0.0,145
