run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
43,1000,0.0291302538494,0.0,0.00457761131918,0.964211402414,0.00208073241781,0.0,0.0,0.0,0.0,0.0,110
43,2000,0.0179166666667,0.0,0.00291666666667,0.977708333333,0.00145833333333,0.0,0.0,0.0,0.0,0.0,136
43,3000,0.0123611111111,0.0,0.00208333333333,0.984583333333,0.000972222222222,0.0,0.0,0.0,0.0,0.0,136
