run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
44,1000,0.0241666666667,0.0,0.00458333333333,0.967916666667,0.00291666666667,0.0,0.000416666666667,0.0,0.0,0.0,103
44,2000,0.0162601626016,0.0,0.00291849072337,0.978528246821,0.00208463623098,0.0,0.000208463623098,0.0,0.0,0.0,148
44,3000,0.0111172873819,0.0,0.00222345747638,0.985130628127,0.00138966092273,0.0,0.000138966092273,0.0,0.0,0.0,172
